what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1342404610746
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342404611005
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342404611040
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1342404611156
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342404614588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404614654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404620831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404622473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404696269
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342404697952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404697984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404699205
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342404700482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404700516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404701797
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342404707236
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1342404707730
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1342404707730
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,18.0.0.v201203301601-306762,"overlay.com.android.ide.eclipse.adt.overlay",1342404707730
stopped,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1342404707730
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1342404707731
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1342404707732
stopped,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1342404707759
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1342404707760
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1342404707760
stopped,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1342404707761
stopped,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1342404707761
stopped,bundle,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.ui",1342404707762
stopped,bundle,org.eclipse.wst.xsl.exslt.ui,1.0.0.v201006012005,"org.eclipse.wst.xsl.exslt.ui",1342404707770
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1342405122486
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1342405122487
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1342405122487
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1342405122488
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1342405122488
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1342405122488
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1342405122489
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1342405122489
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1342405122489
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1342405122490
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1342405122490
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1342405122491
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1342405122491
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1342405122491
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1342405122492
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1342405122492
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1342405122493
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1342405122493
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1342405122493
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1342405122494
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1342405122494
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1342405122495
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1342405122495
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1342405122496
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1342405122496
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1342405122497
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1342405122507
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1342405122511
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1342405122512
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1342405122514
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1342405122514
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1342405122514
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1342405122515
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1342405122515
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1342405122516
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1342405122516
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1342405122517
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1342405122517
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1342405122517
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1342405122518
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1342405122519
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1342405122520
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1342405122520
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1342405122521
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1342405122521
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1342405122522
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1342405122522
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1342405122522
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1342405122523
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1342405122524
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1342405122524
started,bundle,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.adt",1342405122524
os,sysinfo,,,"macosx",1342405122527
arch,sysinfo,,,"x86_64",1342405122527
ws,sysinfo,,,"cocoa",1342405122527
locale,sysinfo,,,"en_US",1342405122527
processors,sysinfo,,,"8",1342405122527
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1342405122527
java.runtime.version,sysinfo,,,"1.6.0_31-b04-415-11M3646",1342405122527
java.specification.name,sysinfo,,,"Java Platform API Specification",1342405122527
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342405122527
java.specification.version,sysinfo,,,"1.6",1342405122527
java.vendor,sysinfo,,,"Apple Inc.",1342405122527
java.version,sysinfo,,,"1.6.0_31",1342405122527
java.vm.info,sysinfo,,,"mixed mode",1342405122527
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1342405122527
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1342405122527
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342405122527
java.vm.specification.version,sysinfo,,,"1.0",1342405122527
java.vm.vendor,sysinfo,,,"Apple Inc.",1342405122527
java.vm.version,sysinfo,,,"20.6-b01-415",1342405122527
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1342405125564
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1342405129727
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1342405129732
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1342405129838
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1342405129847
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1342405129924
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342405130147
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342405130181
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342405132272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405132317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405137214
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1342405139209
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1342405143159
started,bundle,org.eclipse.wst.validation.ui,1.2.300.v201201050300,"org.eclipse.wst.validation.ui",1342405143160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405143170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405144582
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1342405149201
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1342405149201
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342405149288
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1342405149312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.showIn",1342405149352
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342405153544
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342405155201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405155241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405237623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405262192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405548541
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1342405552477
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1342405552515
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1342405552590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405558500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405562214
error,log,,,"Internal Error",1342405562312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405562327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405566300
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.openProject",1342405566318
error,log,,,"The project description file (.project) for 'addingtonavfdemo-android' is missing.  This file contains important information about the project.  The project will not function properly until this file is restored.",1342405568237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405568271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405577990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405580242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405593983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405596330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342405621647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342405625202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342405626195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1342405626476
